frame,time_us
2497,2728
2498,2700
2499,3251
2500,2582
2501,2621
2502,3057
2503,2695
2504,2731
2505,2731
2506,2675
2507,2657
2508,2757
2509,2659
2510,2797
2511,3100
2512,2672
2513,2676
2514,2760
2515,2630
2516,2656
2517,3054
2518,2684
2519,2682
2520,2909
2521,2933
2522,2650
2523,3326
2524,2633
2525,2588
2526,2868
2527,2745
2528,2699
2529,2681
2530,2716
2531,2649
2532,2875
2533,2895
2534,2775
2535,3064
2536,2654
2537,2686
2538,3050
2539,2837
2540,2615
2541,2626
2542,2635
2543,2721
2544,3421
2545,2691
2546,2540
2547,2829
2548,2756
2549,2558
2550,2745
2551,2662
2552,2645
2553,3020
2554,2693
2555,2426
2556,3520
2557,2621
2558,2517
2559,2785
2560,2647
2561,2646
2562,3127
2563,2723
2564,2515
2565,2920
2566,2677
2567,2758
2568,2963
2569,2837
2570,2541
2571,2876
2572,2691
2573,2556
2574,3222
2575,2713
2576,2497
2577,2925
2578,2763
2579,2546
2580,3125
2581,2617
2582,2530
2583,3132
2584,2767
2585,2505
2586,3155
2587,2567
2588,2640
2589,3295
2590,2543
2591,2531
2592,3064
2593,2508
2594,2556
2595,3162
2596,2588
2597,2540
2598,3314
2599,2544
2600,2503
2601,3339
2602,2552
2603,2521
2604,3176
2605,2539
2606,2509
2607,3313
2608,2574
2609,2491
2610,3252
2611,2556
2612,2705
2613,2965
2614,2563
2615,2554
2616,3280
2617,2532
2618,2649
2619,3111
2620,2532
2621,2750
2622,3018
2623,2661
2624,2589
2625,3249
2626,2506
2627,2522
2628,3262
2629,2604
2630,2540
2631,3147
2632,2541
2633,2599
2634,3272
2635,2500
2636,2619
2637,3194
2638,2652
2639,2722
2640,2843
2641,2568
2642,2757
2643,3003
2644,2520
2645,2556
2646,3295
2647,2545
2648,2554
2649,3276
2650,2637
2651,2724
2652,2940
2653,2558
2654,2509
2655,3123
2656,2577
2657,2509
2658,3363
2659,2531
2660,2735
2661,2758
2662,2718
2663,2515
2664,3601
2665,2460
2666,2550
2667,3174
2668,2521
2669,2743
2670,3002
2671,2550
2672,2566
2673,3166
2674,2635
2675,2541
2676,3188
2677,2534
2678,2657
2679,3195
2680,2515
2681,2614
2682,3127
2683,2602
2684,2709
2685,3074
2686,2567
2687,2499
2688,3414
2689,2531
2690,2511
2691,3143
2692,2511
2693,2554
2694,3220
2695,2518
2696,2617
2697,3258
2698,2541
2699,2515
2700,3326
2701,2557
2702,2509
2703,3198
2704,2607
2705,2564
2706,3167
2707,2625
2708,2617
2709,3087
2710,2627
2711,2509
2712,3358
2713,2629
2714,2686
2715,2867
2716,2659
2717,2585
2718,3023
2719,2653
2720,2601
2721,3007
2722,2738
2723,2505
2724,3225
2725,2664
2726,2566
2727,3023
2728,2745
2729,2714
2730,2904
2731,2644
2732,2522
2733,3214
2734,2681
2735,2564
2736,2964
2737,2629
2738,2725
2739,3244
2740,2664
2741,2738
2742,2806
2743,2769
2744,2537
2745,2938
2746,2888
2747,2542
2748,2824
2749,2787
2750,2503
2751,3127
2752,2632
2753,2602
2754,3100
2755,2822
2756,2514
2757,2894
2758,2695
2759,2537
2760,3130
2761,2713
2762,2555
2763,3162
2764,3155
2765,2555
2766,2974
2767,2629
2768,2592
2769,2765
2770,2802
2771,2538
2772,3124
2773,2674
2774,2594
2775,2812
2776,2826
2777,2550
2778,2960
2779,2706
2780,2530
2781,3161
2782,2745
2783,2569
2784,2921
2785,2653
2786,2541
2787,3666
2788,2705
2789,2505
2790,2948
2791,2849
2792,2515
2793,2709
2794,2626
2795,2555
2796,3630
2797,2713
2798,2511
2799,2813
2800,2529
2801,2582
2802,2934
2803,2562
2804,2514
2805,3341
2806,2681
2807,2566
2808,3019
2809,2560
2810,2549
2811,3164
2812,2554
2813,2551
2814,3285
2815,2586
2816,2686
2817,3025
2818,2567
2819,2539
2820,3301
2821,2519
2822,2643
2823,3506
2824,2512
2825,2551
2826,3232
2827,2583
2828,2721
2829,2747
2830,2704
2831,2728
2832,2876
2833,2552
2834,2564
2835,3233
2836,2646
2837,2671
2838,2905
2839,2494
2840,2595
2841,3328
2842,2747
2843,2513
2844,9653
2845,4461
2846,2568
2847,3012
2848,2839
2849,2672
2850,3140
2851,2718
2852,2643
2853,2971
2854,2731
2855,2517
2856,2986
2857,2744
2858,2759
2859,2831
2860,2514
2861,2516
2862,2775
2863,2621
2864,2558
2865,6094
2866,2590
2867,2957
2868,2749
2869,2592
2870,2855
2871,2585
2872,2654
2873,4279
2874,2600
2875,2659
2876,2713
2877,2546
2878,2712
2879,3156
2880,2621
2881,2747
2882,3010
2883,2512
2884,2538
2885,3308
2886,2632
2887,2726
2888,2921
2889,2536
2890,2717
2891,3123
2892,2640
2893,2667
2894,3293
2895,2564
2896,2542
2897,3152
2898,2573
2899,2654
2900,3297
2901,2579
2902,2747
2903,2809
2904,2728
2905,2711
2906,2776
2907,2708
2908,2877
2909,2771
2910,2691
2911,2671
2912,3007
2913,2625
2914,2727
2915,2881
2916,2528
2917,2517
2918,3275
2919,2630
2920,2635
2921,3015
2922,2598
2923,2554
2924,3119
2925,2572
2926,2572
2927,3226
2928,2569
2929,2556
2930,3284
2931,2563
2932,2549
2933,3076
2934,2602
2935,2804
2936,3023
2937,2631
2938,2525
2939,3193
2940,2576
2941,2593
2942,3077
2943,2547
2944,2763
2945,3352
2946,2523
2947,2573
2948,2961
2949,2513
2950,2721
2951,3502
2952,2592
2953,2711
2954,2804
2955,2740
2956,2777
2957,2723
2958,2557
2959,2634
2960,2986
2961,2592
2962,2613
2963,3227
2964,2484
2965,2743
2966,3082
2967,2744
2968,2523
2969,3066
2970,2597
2971,2739
2972,3056
2973,2606
2974,2504
2975,3952
2976,2570
2977,5199
2978,2566
2979,2478
2980,3010
2981,2534
2982,2627
2983,3215
2984,2624
2985,2497
2986,3199
2987,2573
2988,2658
2989,3090
2990,2707
2991,2726
2992,2895
2993,2716
2994,2647
2995,2859
2996,2603
2997,2554
2998,3217
2999,2538
3000,2561
3001,3199
3002,2630
3003,2542
3004,3180
3005,2653
3006,2539
3007,3298
3008,2672
3009,2584
3010,3056
3011,2617
3012,2509
3013,3032
3014,2711
3015,2701
3016,3020
3017,2766
3018,2532
3019,3015
3020,2544
3021,2541
3022,3142
3023,2614
3024,2581
3025,3234
3026,2648
3027,2545
3028,3070
3029,2627
3030,2710
3031,3049
3032,2615
3033,2583
3034,3167
3035,2571
3036,2779
3037,2954
3038,2711
3039,2539
3040,3031
3041,2572
3042,2744
3043,3133
3044,2630
3045,2620
3046,3081
3047,2586
3048,2727
3049,3000
3050,2592
3051,2688
3052,2979
3053,2590
3054,2447
3055,3425
3056,2581
3057,2492
3058,3336
3059,2605
3060,2793
3061,2847
3062,2653
3063,2653
3064,3019
3065,2584
3066,2596
3067,3377
3068,2564
3069,2674
3070,2749
3071,2677
3072,2613
3073,3028
3074,2601
3075,2677
3076,3131
3077,2557
3078,2673
3079,2990
3080,2579
3081,2495
3082,3322
3083,2622
3084,2681
3085,2966
3086,2682
3087,2702
3088,3064
3089,2635
3090,2765
3091,2870
3092,2636
3093,2541
3094,3270
3095,2536
3096,2487
3097,3568
3098,2542
3099,2474
3100,2893
3101,2652
3102,2707
3103,2980
3104,2584
3105,2770
3106,3061
3107,2736
3108,2843
3109,2784
3110,2542
3111,2713
3112,3020
3113,2684
3114,2480
3115,3105
3116,2577
3117,2475
3118,3380
3119,2639
3120,2628
3121,3582
3122,2650
3123,2637
3124,2676
3125,2548
3126,2663
3127,2910
3128,2645
3129,2484
3130,3252
3131,2598
3132,2666
3133,3030
3134,2680
3135,2501
3136,3079
3137,2564
3138,2513
3139,3242
3140,2596
3141,2463
3142,3317
3143,2622
3144,2541
3145,3142
3146,2568
3147,2490
3148,3239
3149,2637
3150,2628
3151,3277
3152,2646
3153,2661
3154,2993
3155,2643
3156,2447
3157,3176
3158,2591
3159,2579
3160,3343
3161,2528
3162,2426
3163,3332
3164,2607
3165,2486
3166,3059
3167,2612
3168,2436
3169,3335
3170,2583
3171,2539
3172,3155
3173,2581
3174,2671
3175,3041
3176,2552
3177,2547
3178,3385
3179,2704
3180,2627
3181,2970
3182,2573
3183,2539
3184,3025
3185,3048
3186,2471
3187,3320
3188,2567
3189,2656
3190,2750
3191,2698
3192,2481
3193,3022
3194,2537
3195,2630
3196,3231
3197,2557
3198,2603
3199,3304
3200,2565
3201,2628
3202,3039
3203,2551
3204,2623
3205,3669
3206,2478
3207,2676
3208,3031
3209,2531
3210,2447
3211,2870
3212,2640
3213,2587
3214,3161
3215,2634
3216,2638
3217,3017
3218,2605
3219,2626
3220,3121
3221,2711
3222,2685
3223,5615
3224,2443
3225,3296
3226,2598
3227,2710
3228,2679
3229,2785
3230,2674
3231,2866
3232,2594
3233,2675
3234,3035
3235,2660
3236,2705
3237,2982
3238,2588
3239,2466
3240,3338
3241,2625
3242,2740
3243,2907
3244,2509
3245,2459
3246,5829
3247,2525
3248,3719
3249,2591
3250,2668
3251,3021
3252,2605
3253,2541
3254,3187
3255,2589
3256,2403
3257,3978
3258,2625
3259,4970
3260,2628
3261,2513
3262,3207
3263,2568
3264,2669
3265,3346
3266,2579
3267,2695
3268,3086
3269,2480
3270,2510
3271,3694
3272,2543
3273,2524
3274,2634
3275,2507
3276,2727
3277,3352
3278,2518
3279,2563
3280,3033
3281,2587
3282,14995
3283,3934
3284,3592
3285,2866
3286,5148
3287,2666
3288,5620
3289,2847
3290,2672
3291,3231
3292,2770
3293,2522
3294,2903
3295,2824
3296,3796
3297,2687
3298,2665
3299,2961
3300,2985
3301,2636
3302,5075
3303,2630
3304,3499
3305,2718
3306,2775
3307,2874
3308,2909
3309,2819
3310,4728
3311,2614
3312,7352
3313,2895
3314,2938
3315,2950
3316,2684
3317,3462
3318,2734
3319,5286
3320,2686
3321,2534
3322,3433
3323,2775
3324,5216
3325,2699
3326,2540
3327,3374
3328,2772
3329,5416
3330,2839
3331,5449
3332,2709
3333,5589
3334,2806
3335,5385
3336,2754
3337,5754
3338,2964
3339,5303
3340,2811
3341,5423
3342,2846
3343,5561
3344,2864
3345,5392
3346,2944
3347,4837
3348,2977
3349,7182
3350,3042
3351,4455
3352,2956
3353,4425
3354,3129
3355,2914
3356,3176
3357,3137
3358,4310
3359,3146
3360,3009
3361,3248
3362,3071
3363,3978
3364,3062
3365,2924
3366,3270
3367,3003
3368,4647
3369,2998
3370,2884
3371,3359
3372,2886
3373,5168
3374,2838
3375,5453
3376,2812
3377,5516
3378,2868
3379,5463
3380,2854
3381,5448
3382,2941
3383,5455
3384,2861
3385,5526
3386,2889
3387,5720
3388,2841
3389,5574
3390,2802
3391,5031
3392,3039
3393,3713
3394,3868
3395,3319
3396,6425
3397,3265
3398,3075
3399,3042
3400,3406
3401,3097
3402,3819
3403,2911
3404,3059
3405,3110
3406,2955
3407,3051
3408,3012
3409,2899
3410,2884
3411,3138
3412,3104
3413,3024
3414,3140
3415,2904
3416,3049
3417,3128
3418,2862
3419,3174
3420,3252
3421,3497
3422,2975
3423,2704
3424,3276
3425,2760
3426,2755
3427,3080
3428,2959
3429,2852
3430,3047
3431,2989
3432,2804
3433,3082
3434,2753
3435,5106
